id_comanda,data_ora,nume_restaurant,tip_comanda,metoda_plata,numar_masa,id_ospatar,nume_produs,categorie_standard,cantitate,pret_unitar_ron,total_linie_ron
ORD-202608-00040,2026-08-19 14:24:27,Restaurantul Nostru,Livrare,Card,N/A,SYS-ONLINE,Apă Minerală / Plată Borsec 0.5L,Băuturi Răcoritoare & Cafea,1,10.0,10.0
ORD-202608-00040,2026-08-19 14:24:27,Restaurantul Nostru,Livrare,Card,N/A,SYS-ONLINE,Clătite cu Finetti și Banane (2 buc),Desert,1,22.0,22.0
ORD-202608-00040,2026-08-19 14:24:27,Restaurantul Nostru,Livrare,Card,N/A,SYS-ONLINE,Bere Nepasteurizată Zăganu 0.5L,Băuturi Alcoolice & Bere,1,22.0,22.0
ORD-202608-00040,2026-08-19 14:24:27,Restaurantul Nostru,Livrare,Card,N/A,SYS-ONLINE,Salată de Murături Asortate,Salate,1,14.0,14.0
ORD-202608-00041,2026-08-22 21:57:08,Restaurantul Nostru,La Masa,Card,Masa 9,OSP-08,Iahnie de Fasole cu Bacon,Garnituri,2,16.0,32.0
ORD-202608-00041,2026-08-22 21:57:08,Restaurantul Nostru,La Masa,Card,Masa 9,OSP-08,Fasole Bătută cu Ceapă Călită,Aperitive & Gustări,1,20.0,20.0
ORD-202608-00041,2026-08-22 21:57:08,Restaurantul Nostru,La Masa,Card,Masa 9,OSP-08,Piure de Cartofi cu Unt,Garnituri,1,16.0,16.0
ORD-202608-00041,2026-08-22 21:57:08,Restaurantul Nostru,La Masa,Card,Masa 9,OSP-08,Tochitură Moldovenească cu Mămăligă,Mâncăruri Gătite & Specialități,1,48.0,48.0
ORD-202608-00041,2026-08-22 21:57:08,Restaurantul Nostru,La Masa,Card,Masa 9,OSP-08,Smântână Proaspătă 20%,Sosuri & Extra,1,5.0,5.0
ORD-202608-00042,2026-08-11 16:28:26,Restaurantul Nostru,La Masa,Numerar,Masa 21,OSP-12,Șnițel Gigant de Pui Pane,Mâncăruri Gătite & Specialități,1,36.0,36.0
ORD-202608-00042,2026-08-11 16:28:26,Restaurantul Nostru,La Masa,Numerar,Masa 21,OSP-12,Salată de Ardei Copți,Salate,1,16.0,16.0
ORD-202608-00042,2026-08-11 16:28:26,Restaurantul Nostru,La Masa,Numerar,Masa 21,OSP-12,Mămăliguță Caldă,Garnituri,1,8.0,8.0
ORD-202608-00042,2026-08-11 16:28:26,Restaurantul Nostru,La Masa,Numerar,Masa 21,OSP-12,Supă Cremă de Legume cu Crutoane,Ciorbe & Supe,1,22.0,22.0
ORD-202608-00043,2026-08-10 13:13:32,Restaurantul Nostru,La Masa,Card,Masa 27,OSP-10,Coca-Cola / Coca-Cola Zero 0.33L,Băuturi Răcoritoare & Cafea,1,12.0,12.0
ORD-202608-00043,2026-08-10 13:13:32,Restaurantul Nostru,La Masa,Card,Masa 27,OSP-10,Mămăliguță Caldă,Garnituri,1,8.0,8.0
ORD-202608-00043,2026-08-10 13:13:32,Restaurantul Nostru,La Masa,Card,Masa 27,OSP-10,Varză Călită în Vin cu Chimen,Garnituri,1,15.0,15.0
ORD-202608-00043,2026-08-10 13:13:32,Restaurantul Nostru,La Masa,Card,Masa 27,OSP-10,Iahnie de Fasole cu Bacon,Garnituri,1,16.0,16.0
ORD-202608-00044,2026-08-23 20:26:34,Restaurantul Nostru,La Masa,Numerar,Masa 1,OSP-10,Lava Cake cu Înghețată de Vanilie,Desert,3,28.0,84.0
ORD-202608-00044,2026-08-23 20:26:34,Restaurantul Nostru,La Masa,Numerar,Masa 1,OSP-10,Bere Nepasteurizată Zăganu 0.5L,Băuturi Alcoolice & Bere,1,22.0,22.0
ORD-202608-00045,2026-08-04 13:06:19,Restaurantul Nostru,La Masa,Card,Masa 20,OSP-05,Salată Caesar cu Pui la Grătar,Salate,1,38.0,38.0
ORD-202608-00045,2026-08-04 13:06:19,Restaurantul Nostru,La Masa,Card,Masa 20,OSP-05,Ciorbă de Burtiță Tradițională,Ciorbe & Supe,2,28.0,56.0
ORD-202608-00045,2026-08-04 13:06:19,Restaurantul Nostru,La Masa,Card,Masa 20,OSP-05,Bere Heineken 0.33L,Băuturi Alcoolice & Bere,1,16.0,16.0
ORD-202608-00045,2026-08-04 13:06:19,Restaurantul Nostru,La Masa,Card,Masa 20,OSP-05,Sos Barbeque,Sosuri & Extra,1,6.0,6.0
ORD-202608-00046,2026-08-21 12:14:25,Restaurantul Nostru,La Masa,Card,Masa 19,OSP-05,Limonadă Proaspătă cu Miere și Mentă 0.5L,Băuturi Răcoritoare & Cafea,1,20.0,20.0
ORD-202608-00046,2026-08-21 12:14:25,Restaurantul Nostru,La Masa,Card,Masa 19,OSP-05,Țuică de Prune Ardelenească 50ml,Băuturi Alcoolice & Bere,1,18.0,18.0
ORD-202608-00046,2026-08-21 12:14:25,Restaurantul Nostru,La Masa,Card,Masa 19,OSP-05,Coș de Pâine de Casă,Sosuri & Extra,1,7.0,7.0
ORD-202608-00046,2026-08-21 12:14:25,Restaurantul Nostru,La Masa,Card,Masa 19,OSP-05,Mici Românești de Vită-Porc (1 buc),Preparate la Grătar & Mici,2,7.5,15.0
ORD-202608-00046,2026-08-21 12:14:25,Restaurantul Nostru,La Masa,Card,Masa 19,OSP-05,Pachet Vinul Casei Fetească Regală 1L,Băuturi Alcoolice & Bere,1,55.0,55.0
ORD-202608-00047,2026-08-06 18:39:37,Restaurantul Nostru,La Masa,Numerar,Masa 8,OSP-12,Coca-Cola / Coca-Cola Zero 0.33L,Băuturi Răcoritoare & Cafea,1,12.0,12.0
ORD-202608-00047,2026-08-06 18:39:37,Restaurantul Nostru,La Masa,Numerar,Masa 8,OSP-12,Lava Cake cu Înghețată de Vanilie,Desert,1,28.0,28.0
ORD-202608-00047,2026-08-06 18:39:37,Restaurantul Nostru,La Masa,Numerar,Masa 8,OSP-12,Apă Minerală / Plată Borsec 0.5L,Băuturi Răcoritoare & Cafea,1,10.0,10.0
ORD-202608-00048,2026-08-19 12:32:13,Restaurantul Nostru,Livrare,Bonuri de Masa,N/A,SYS-ONLINE,Salată de Ardei Copți,Salate,1,16.0,16.0
ORD-202608-00048,2026-08-19 12:32:13,Restaurantul Nostru,Livrare,Bonuri de Masa,N/A,SYS-ONLINE,Frigărui de Berbecuț,Preparate la Grătar & Mici,1,58.0,58.0
ORD-202608-00048,2026-08-19 12:32:13,Restaurantul Nostru,Livrare,Bonuri de Masa,N/A,SYS-ONLINE,Ciolan de Porc Rumexit la Cuptor,Mâncăruri Gătite & Specialități,1,78.0,78.0
ORD-202608-00048,2026-08-19 12:32:13,Restaurantul Nostru,Livrare,Bonuri de Masa,N/A,SYS-ONLINE,Cașcaval Pane Crocant,Aperitive & Gustări,1,28.0,28.0
ORD-202608-00048,2026-08-19 12:32:13,Restaurantul Nostru,Livrare,Bonuri de Masa,N/A,SYS-ONLINE,Salată Grecească,Salate,1,34.0,34.0
ORD-202608-00049,2026-08-31 13:28:17,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Ciolan de Porc Rumexit la Cuptor,Mâncăruri Gătite & Specialități,1,78.0,78.0
ORD-202608-00049,2026-08-31 13:28:17,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Muștar Clasic,Sosuri & Extra,1,4.0,4.0
ORD-202608-00049,2026-08-31 13:28:17,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Supă Cremă de Legume cu Crutoane,Ciorbe & Supe,1,22.0,22.0
ORD-202608-00050,2026-08-02 11:57:27,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Cartofi Prăjiți cu Usturoi și Parmezan,Garnituri,2,18.0,36.0
ORD-202608-00050,2026-08-02 11:57:27,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Mici de Oaie și Vită (1 buc),Preparate la Grătar & Mici,1,8.5,8.5
ORD-202608-00050,2026-08-02 11:57:27,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Cappuccino cu Spumă de Lapte,Băuturi Răcoritoare & Cafea,1,15.0,15.0
ORD-202608-00050,2026-08-02 11:57:27,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Iahnie de Fasole cu Bacon,Garnituri,3,16.0,48.0
ORD-202608-00051,2026-08-10 19:58:09,Restaurantul Nostru,La Masa,Numerar,Masa 10,OSP-09,Ceafă de Porc la Grătar,Preparate la Grătar & Mici,1,38.0,38.0
ORD-202608-00051,2026-08-10 19:58:09,Restaurantul Nostru,La Masa,Numerar,Masa 10,OSP-09,Smântână Proaspătă 20%,Sosuri & Extra,2,5.0,10.0
ORD-202608-00052,2026-08-01 17:08:17,Restaurantul Nostru,La Masa,Card,Masa 32,OSP-04,Limonadă Proaspătă cu Miere și Mentă 0.5L,Băuturi Răcoritoare & Cafea,1,20.0,20.0
ORD-202608-00052,2026-08-01 17:08:17,Restaurantul Nostru,La Masa,Card,Masa 32,OSP-04,Platou Cârnați Asortați,Cârnați & Platouri,1,95.0,95.0
ORD-202608-00052,2026-08-01 17:08:17,Restaurantul Nostru,La Masa,Card,Masa 32,OSP-04,Pastramă de Oaie la Tigaie cu Mămăligă,Mâncăruri Gătite & Specialități,2,56.0,112.0
ORD-202608-00052,2026-08-01 17:08:17,Restaurantul Nostru,La Masa,Card,Masa 32,OSP-04,Mici de Oaie și Vită (1 buc),Preparate la Grătar & Mici,1,8.5,8.5
ORD-202608-00052,2026-08-01 17:08:17,Restaurantul Nostru,La Masa,Card,Masa 32,OSP-04,Șnițel Gigant de Pui Pane,Mâncăruri Gătite & Specialități,1,36.0,36.0
ORD-202608-00053,2026-08-15 11:15:14,Restaurantul Nostru,Pachet,Bonuri de Masa,N/A,SYS-ONLINE,Iahnie de Fasole cu Bacon,Garnituri,1,16.0,16.0
ORD-202608-00053,2026-08-15 11:15:14,Restaurantul Nostru,Pachet,Bonuri de Masa,N/A,SYS-ONLINE,Ciorbă de Perișoare,Ciorbe & Supe,1,24.0,24.0
ORD-202608-00054,2026-08-23 18:13:25,Restaurantul Nostru,La Masa,Card,Masa 34,OSP-07,Clătite cu Finetti și Banane (2 buc),Desert,1,22.0,22.0
ORD-202608-00054,2026-08-23 18:13:25,Restaurantul Nostru,La Masa,Card,Masa 34,OSP-07,Piure de Cartofi cu Unt,Garnituri,1,16.0,16.0
ORD-202608-00054,2026-08-23 18:13:25,Restaurantul Nostru,La Masa,Card,Masa 34,OSP-07,Cârnați Picanți de Pleșcoi,Cârnați & Platouri,1,42.0,42.0
ORD-202608-00054,2026-08-23 18:13:25,Restaurantul Nostru,La Masa,Card,Masa 34,OSP-07,Papanași cu Smântână și Dulceață de Afine (2 buc),Desert,1,32.0,32.0
ORD-202608-00055,2026-08-17 10:54:24,Restaurantul Nostru,La Masa,Card,Masa 12,OSP-06,Sos Barbeque,Sosuri & Extra,1,6.0,6.0
ORD-202608-00055,2026-08-17 10:54:24,Restaurantul Nostru,La Masa,Card,Masa 12,OSP-06,Papanași cu Smântână și Dulceață de Afine (2 buc),Desert,1,32.0,32.0
ORD-202608-00055,2026-08-17 10:54:24,Restaurantul Nostru,La Masa,Card,Masa 12,OSP-06,Tochitură Moldovenească cu Mămăligă,Mâncăruri Gătite & Specialități,1,48.0,48.0
ORD-202608-00055,2026-08-17 10:54:24,Restaurantul Nostru,La Masa,Card,Masa 12,OSP-06,Coș de Pâine de Casă,Sosuri & Extra,1,7.0,7.0
ORD-202608-00056,2026-08-21 19:17:22,Restaurantul Nostru,Livrare,Card,N/A,SYS-ONLINE,Ciorbă Rădăuțeană de Pui,Ciorbe & Supe,1,26.0,26.0
ORD-202608-00056,2026-08-21 19:17:22,Restaurantul Nostru,Livrare,Card,N/A,SYS-ONLINE,Ceafă de Porc la Grătar,Preparate la Grătar & Mici,1,38.0,38.0
ORD-202608-00056,2026-08-21 19:17:22,Restaurantul Nostru,Livrare,Card,N/A,SYS-ONLINE,Salată de Murături Asortate,Salate,2,14.0,28.0
ORD-202608-00056,2026-08-21 19:17:22,Restaurantul Nostru,Livrare,Card,N/A,SYS-ONLINE,Salată Grecească,Salate,1,34.0,34.0
ORD-202608-00057,2026-08-22 21:57:28,Restaurantul Nostru,La Masa,Card,Masa 10,OSP-05,Platou Boieresc (2-3 persoane),Cârnați & Platouri,1,145.0,145.0
ORD-202608-00057,2026-08-22 21:57:28,Restaurantul Nostru,La Masa,Card,Masa 10,OSP-05,Bere Ciuc Premium la Draught 0.4L,Băuturi Alcoolice & Bere,1,14.0,14.0
ORD-202608-00057,2026-08-22 21:57:28,Restaurantul Nostru,La Masa,Card,Masa 10,OSP-05,Pachet Vinul Casei Fetească Regală 1L,Băuturi Alcoolice & Bere,1,55.0,55.0
ORD-202608-00058,2026-08-02 17:35:46,Restaurantul Nostru,La Masa,Numerar,Masa 8,OSP-02,Papanași cu Smântână și Dulceață de Afine (2 buc),Desert,1,32.0,32.0
ORD-202608-00058,2026-08-02 17:35:46,Restaurantul Nostru,La Masa,Numerar,Masa 8,OSP-02,Platou Gustări Rece Tradiționale,Cârnați & Platouri,1,85.0,85.0
ORD-202608-00059,2026-08-17 13:50:09,Restaurantul Nostru,La Masa,Card,Masa 11,OSP-12,Ciorbă de Perișoare,Ciorbe & Supe,1,24.0,24.0
ORD-202608-00059,2026-08-17 13:50:09,Restaurantul Nostru,La Masa,Card,Masa 11,OSP-12,Papanași cu Smântână și Dulceață de Afine (2 buc),Desert,1,32.0,32.0
ORD-202608-00059,2026-08-17 13:50:09,Restaurantul Nostru,La Masa,Card,Masa 11,OSP-12,Platou Gustări Rece Tradiționale,Cârnați & Platouri,1,85.0,85.0
ORD-202608-00059,2026-08-17 13:50:09,Restaurantul Nostru,La Masa,Card,Masa 11,OSP-12,Espresso Scurt / Lung Julius Meinl,Băuturi Răcoritoare & Cafea,2,12.0,24.0
ORD-202608-00059,2026-08-17 13:50:09,Restaurantul Nostru,La Masa,Card,Masa 11,OSP-12,Platou Cârnați Asortați,Cârnați & Platouri,1,95.0,95.0
ORD-202608-00060,2026-08-28 14:22:38,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Bulz Ardelenesc la Grătar,Aperitive & Gustări,1,32.0,32.0
ORD-202608-00060,2026-08-28 14:22:38,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Vin Purcari Rară Neagră Sticlă 0.75L,Băuturi Alcoolice & Bere,1,95.0,95.0
ORD-202608-00061,2026-08-26 13:00:08,Restaurantul Nostru,La Masa,Card,Masa 18,OSP-11,Țuică de Prune Ardelenească 50ml,Băuturi Alcoolice & Bere,1,18.0,18.0
ORD-202608-00061,2026-08-26 13:00:08,Restaurantul Nostru,La Masa,Card,Masa 18,OSP-11,Ciolan de Porc Rumexit la Cuptor,Mâncăruri Gătite & Specialități,1,78.0,78.0
ORD-202608-00061,2026-08-26 13:00:08,Restaurantul Nostru,La Masa,Card,Masa 18,OSP-11,Cașcaval Pane Crocant,Aperitive & Gustări,3,28.0,84.0
ORD-202608-00061,2026-08-26 13:00:08,Restaurantul Nostru,La Masa,Card,Masa 18,OSP-11,Ceafă de Porc la Grătar,Preparate la Grătar & Mici,1,38.0,38.0
ORD-202608-00062,2026-08-16 12:07:58,Restaurantul Nostru,La Masa,Numerar,Masa 31,OSP-07,Apă Minerală / Plată Borsec 0.5L,Băuturi Răcoritoare & Cafea,1,10.0,10.0
ORD-202608-00062,2026-08-16 12:07:58,Restaurantul Nostru,La Masa,Numerar,Masa 31,OSP-07,Cartofi Prăjiți cu Usturoi și Parmezan,Garnituri,1,18.0,18.0
ORD-202608-00062,2026-08-16 12:07:58,Restaurantul Nostru,La Masa,Numerar,Masa 31,OSP-07,Cappuccino cu Spumă de Lapte,Băuturi Răcoritoare & Cafea,1,15.0,15.0
ORD-202608-00062,2026-08-16 12:07:58,Restaurantul Nostru,La Masa,Numerar,Masa 31,OSP-07,Salată de Ardei Copți,Salate,1,16.0,16.0
ORD-202608-00062,2026-08-16 12:07:58,Restaurantul Nostru,La Masa,Numerar,Masa 31,OSP-07,Coca-Cola / Coca-Cola Zero 0.33L,Băuturi Răcoritoare & Cafea,2,12.0,24.0
ORD-202608-00063,2026-08-25 11:49:02,Restaurantul Nostru,La Masa,Card,Masa 30,OSP-09,Pastramă de Oaie la Tigaie cu Mămăligă,Mâncăruri Gătite & Specialități,3,56.0,168.0
ORD-202608-00063,2026-08-25 11:49:02,Restaurantul Nostru,La Masa,Card,Masa 30,OSP-09,Ciorbă de Perișoare,Ciorbe & Supe,1,24.0,24.0
ORD-202608-00064,2026-08-29 22:28:42,Restaurantul Nostru,La Masa,Numerar,Masa 3,OSP-04,Limonadă Proaspătă cu Miere și Mentă 0.5L,Băuturi Răcoritoare & Cafea,1,20.0,20.0
ORD-202608-00064,2026-08-29 22:28:42,Restaurantul Nostru,La Masa,Numerar,Masa 3,OSP-04,Ciorbă Rădăuțeană de Pui,Ciorbe & Supe,2,26.0,52.0
ORD-202608-00064,2026-08-29 22:28:42,Restaurantul Nostru,La Masa,Numerar,Masa 3,OSP-04,Muștar Clasic,Sosuri & Extra,2,4.0,8.0
ORD-202608-00064,2026-08-29 22:28:42,Restaurantul Nostru,La Masa,Numerar,Masa 3,OSP-04,Salată Grecească,Salate,3,34.0,102.0
ORD-202608-00064,2026-08-29 22:28:42,Restaurantul Nostru,La Masa,Numerar,Masa 3,OSP-04,Bere Ciuc Premium la Draught 0.4L,Băuturi Alcoolice & Bere,1,14.0,14.0
ORD-202608-00065,2026-08-25 21:49:34,Restaurantul Nostru,La Masa,Card,Masa 8,OSP-11,Mici Românești de Vită-Porc (1 buc),Preparate la Grătar & Mici,1,7.5,7.5
ORD-202608-00065,2026-08-25 21:49:34,Restaurantul Nostru,La Masa,Card,Masa 8,OSP-11,Varză Călită în Vin cu Chimen,Garnituri,1,15.0,15.0
ORD-202608-00065,2026-08-25 21:49:34,Restaurantul Nostru,La Masa,Card,Masa 8,OSP-11,Vin Purcari Rară Neagră Sticlă 0.75L,Băuturi Alcoolice & Bere,1,95.0,95.0
ORD-202608-00065,2026-08-25 21:49:34,Restaurantul Nostru,La Masa,Card,Masa 8,OSP-11,Frăție de Mici & Cârnați,Preparate la Grătar & Mici,1,54.0,54.0
ORD-202608-00066,2026-08-19 14:48:51,Restaurantul Nostru,La Masa,Card,Masa 1,OSP-09,Bere Ciuc Premium la Draught 0.4L,Băuturi Alcoolice & Bere,2,14.0,28.0
ORD-202608-00066,2026-08-19 14:48:51,Restaurantul Nostru,La Masa,Card,Masa 1,OSP-09,Bere Nepasteurizată Zăganu 0.5L,Băuturi Alcoolice & Bere,1,22.0,22.0
ORD-202608-00066,2026-08-19 14:48:51,Restaurantul Nostru,La Masa,Card,Masa 1,OSP-09,Supă Cremă de Legume cu Crutoane,Ciorbe & Supe,1,22.0,22.0
ORD-202608-00066,2026-08-19 14:48:51,Restaurantul Nostru,La Masa,Card,Masa 1,OSP-09,Espresso Scurt / Lung Julius Meinl,Băuturi Răcoritoare & Cafea,1,12.0,12.0
ORD-202608-00067,2026-08-25 13:52:23,Restaurantul Nostru,La Masa,Card,Masa 24,OSP-10,Cârnați Picanți de Pleșcoi,Cârnați & Platouri,1,42.0,42.0
ORD-202608-00067,2026-08-25 13:52:23,Restaurantul Nostru,La Masa,Card,Masa 24,OSP-10,Burger Casei cu Cartofi Prăjiți,Mâncăruri Gătite & Specialități,3,49.0,147.0
ORD-202608-00067,2026-08-25 13:52:23,Restaurantul Nostru,La Masa,Card,Masa 24,OSP-10,Salată de Vinete Coapte pe Plită,Aperitive & Gustări,1,24.0,24.0
ORD-202608-00067,2026-08-25 13:52:23,Restaurantul Nostru,La Masa,Card,Masa 24,OSP-10,Tochitură Moldovenească cu Mămăligă,Mâncăruri Gătite & Specialități,1,48.0,48.0
ORD-202608-00067,2026-08-25 13:52:23,Restaurantul Nostru,La Masa,Card,Masa 24,OSP-10,Vin Purcari Rară Neagră Sticlă 0.75L,Băuturi Alcoolice & Bere,2,95.0,190.0
ORD-202608-00068,2026-08-25 14:37:37,Restaurantul Nostru,La Masa,Card,Masa 17,OSP-11,Mujdei de Usturoi Tradițional,Sosuri & Extra,2,5.0,10.0
ORD-202608-00068,2026-08-25 14:37:37,Restaurantul Nostru,La Masa,Card,Masa 17,OSP-11,Sarmale Românești în Foi de Varză (4 buc),Mâncăruri Gătite & Specialități,1,44.0,44.0
ORD-202608-00068,2026-08-25 14:37:37,Restaurantul Nostru,La Masa,Card,Masa 17,OSP-11,Cartofi Prăjiți cu Usturoi și Parmezan,Garnituri,1,18.0,18.0
ORD-202608-00069,2026-08-14 23:47:34,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Salată Grecească,Salate,1,34.0,34.0
ORD-202608-00069,2026-08-14 23:47:34,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Coș de Pâine de Casă,Sosuri & Extra,1,7.0,7.0
ORD-202608-00069,2026-08-14 23:47:34,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Pastramă de Oaie la Tigaie cu Mămăligă,Mâncăruri Gătite & Specialități,1,56.0,56.0
ORD-202608-00069,2026-08-14 23:47:34,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Cartofi Prăjiți cu Usturoi și Parmezan,Garnituri,1,18.0,18.0
ORD-202608-00069,2026-08-14 23:47:34,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Apă Minerală / Plată Borsec 0.5L,Băuturi Răcoritoare & Cafea,1,10.0,10.0
ORD-202608-00070,2026-08-24 21:20:06,Restaurantul Nostru,La Masa,Card,Masa 27,OSP-06,Burger Casei cu Cartofi Prăjiți,Mâncăruri Gătite & Specialități,1,49.0,49.0
ORD-202608-00070,2026-08-24 21:20:06,Restaurantul Nostru,La Masa,Card,Masa 27,OSP-06,Ștrudel de Mere cu Sos de Vanilie,Desert,1,25.0,25.0
ORD-202608-00070,2026-08-24 21:20:06,Restaurantul Nostru,La Masa,Card,Masa 27,OSP-06,Ceafă de Porc la Grătar,Preparate la Grătar & Mici,1,38.0,38.0
ORD-202608-00071,2026-08-22 15:48:07,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Ciorbă Rădăuțeană de Pui,Ciorbe & Supe,1,26.0,26.0
ORD-202608-00071,2026-08-22 15:48:07,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Burger Casei cu Cartofi Prăjiți,Mâncăruri Gătite & Specialități,1,49.0,49.0
ORD-202608-00071,2026-08-22 15:48:07,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Lava Cake cu Înghețată de Vanilie,Desert,1,28.0,28.0
ORD-202608-00071,2026-08-22 15:48:07,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Sos Barbeque,Sosuri & Extra,1,6.0,6.0
ORD-202608-00071,2026-08-22 15:48:07,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Mici de Oaie și Vită (1 buc),Preparate la Grătar & Mici,2,8.5,17.0
ORD-202608-00072,2026-08-17 14:57:14,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 32,OSP-12,Clătite cu Finetti și Banane (2 buc),Desert,1,22.0,22.0
ORD-202608-00072,2026-08-17 14:57:14,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 32,OSP-12,Coca-Cola / Coca-Cola Zero 0.33L,Băuturi Răcoritoare & Cafea,1,12.0,12.0
ORD-202608-00072,2026-08-17 14:57:14,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 32,OSP-12,Mici de Oaie și Vită (1 buc),Preparate la Grătar & Mici,1,8.5,8.5
ORD-202608-00072,2026-08-17 14:57:14,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 32,OSP-12,Mămăliguță Caldă,Garnituri,1,8.0,8.0
ORD-202608-00073,2026-08-09 14:56:41,Restaurantul Nostru,La Masa,Card,Masa 30,OSP-09,Supă Cremă de Legume cu Crutoane,Ciorbe & Supe,1,22.0,22.0
ORD-202608-00073,2026-08-09 14:56:41,Restaurantul Nostru,La Masa,Card,Masa 30,OSP-09,Frigărui de Berbecuț,Preparate la Grătar & Mici,1,58.0,58.0
ORD-202608-00074,2026-08-19 18:55:34,Restaurantul Nostru,La Masa,Card,Masa 20,OSP-10,Ștrudel de Mere cu Sos de Vanilie,Desert,2,25.0,50.0
ORD-202608-00074,2026-08-19 18:55:34,Restaurantul Nostru,La Masa,Card,Masa 20,OSP-10,Papanași cu Smântână și Dulceață de Afine (2 buc),Desert,1,32.0,32.0
ORD-202608-00074,2026-08-19 18:55:34,Restaurantul Nostru,La Masa,Card,Masa 20,OSP-10,Platou Cârnați Asortați,Cârnați & Platouri,1,95.0,95.0
ORD-202608-00074,2026-08-19 18:55:34,Restaurantul Nostru,La Masa,Card,Masa 20,OSP-10,Muștar Clasic,Sosuri & Extra,1,4.0,4.0
ORD-202608-00074,2026-08-19 18:55:34,Restaurantul Nostru,La Masa,Card,Masa 20,OSP-10,Smântână Proaspătă 20%,Sosuri & Extra,1,5.0,5.0
ORD-202608-00075,2026-08-25 12:30:24,Restaurantul Nostru,Livrare,Numerar,N/A,SYS-ONLINE,Cașcaval Pane Crocant,Aperitive & Gustări,2,28.0,56.0
ORD-202608-00075,2026-08-25 12:30:24,Restaurantul Nostru,Livrare,Numerar,N/A,SYS-ONLINE,Tochitură Moldovenească cu Mămăligă,Mâncăruri Gătite & Specialități,1,48.0,48.0
ORD-202608-00075,2026-08-25 12:30:24,Restaurantul Nostru,Livrare,Numerar,N/A,SYS-ONLINE,Mici Românești de Vită-Porc (1 buc),Preparate la Grătar & Mici,1,7.5,7.5
ORD-202608-00075,2026-08-25 12:30:24,Restaurantul Nostru,Livrare,Numerar,N/A,SYS-ONLINE,Salată Grecească,Salate,2,34.0,68.0
ORD-202608-00075,2026-08-25 12:30:24,Restaurantul Nostru,Livrare,Numerar,N/A,SYS-ONLINE,Coș de Pâine de Casă,Sosuri & Extra,1,7.0,7.0
ORD-202608-00076,2026-08-03 21:16:27,Restaurantul Nostru,La Masa,Card,Masa 15,OSP-06,Piept de Pui la Grătar,Preparate la Grătar & Mici,2,34.0,68.0
ORD-202608-00076,2026-08-03 21:16:27,Restaurantul Nostru,La Masa,Card,Masa 15,OSP-06,Smântână Proaspătă 20%,Sosuri & Extra,1,5.0,5.0
ORD-202608-00076,2026-08-03 21:16:27,Restaurantul Nostru,La Masa,Card,Masa 15,OSP-06,Ciolan de Porc Rumexit la Cuptor,Mâncăruri Gătite & Specialități,1,78.0,78.0
ORD-202608-00076,2026-08-03 21:16:27,Restaurantul Nostru,La Masa,Card,Masa 15,OSP-06,Frigărui de Berbecuț,Preparate la Grătar & Mici,1,58.0,58.0
ORD-202608-00076,2026-08-03 21:16:27,Restaurantul Nostru,La Masa,Card,Masa 15,OSP-06,Bere Heineken 0.33L,Băuturi Alcoolice & Bere,1,16.0,16.0
ORD-202608-00077,2026-08-19 23:00:11,Restaurantul Nostru,La Masa,Card,Masa 35,OSP-12,Ciorbă Rădăuțeană de Pui,Ciorbe & Supe,1,26.0,26.0
ORD-202608-00077,2026-08-19 23:00:11,Restaurantul Nostru,La Masa,Card,Masa 35,OSP-12,Frăție de Mici & Cârnați,Preparate la Grătar & Mici,1,54.0,54.0
ORD-202608-00077,2026-08-19 23:00:11,Restaurantul Nostru,La Masa,Card,Masa 35,OSP-12,Salată de Murături Asortate,Salate,1,14.0,14.0
ORD-202608-00078,2026-08-21 10:00:10,Restaurantul Nostru,Livrare,Bonuri de Masa,N/A,SYS-ONLINE,Papanași cu Smântână și Dulceață de Afine (2 buc),Desert,1,32.0,32.0
